SubsetIndex,#FeaturesInSubset,R2_Train_Mean,R2_Train_STD,RMSE_Train_Mean,RMSE_Train_STD,MAE_Train_Mean,MAE_Train_STD,MAPE_Train_Mean,MAPE_Train_STD,R2_Test_Mean,R2_Test_STD,RMSE_Test_Mean,RMSE_Test_STD,MAE_Test_Mean,MAE_Test_STD,MAPE_Test_Mean,MAPE_Test_STD,FeaturesSubsetList,parameters,Use
23771,4,0.854252719,0.024133113,0.388634035,0.030985424,0.267886478,0.023592327,8.06765783,0.924556503,0.75179023,0.008733004,0.507851075,0.016682287,0.365005669,0.009411757,12.23190585,1.396069335,"ATSc17_2,Temperature[K],getawayHATSm8_1,getawayHV3_3",constant_matern52,TRUE
71890,4,0.950476731,0.014884236,0.225099978,0.03157125,0.154067441,0.023126791,4.717303348,0.652177678,0.751533327,0.060015012,0.504581383,0.043387141,0.355745808,0.025118452,12.11124327,0.064197106,"EState_VSA6,Temperature[K],MoRSEV27_3,getawayREn1_7",pureQuadratic_exponential,TRUE
91383,4,0.932852211,0.007337849,0.264033066,0.011118406,0.17713367,0.007252024,5.366274638,0.234134626,0.751174255,0.054522254,0.505709842,0.050022486,0.336067112,0.026664722,13.9602059,1.824299772,"Temperature[K],MATSc25_1,MolWt,getawayREn1_7",linear_matern32,TRUE
23648,4,0.99739045,0.002102433,0.047898948,0.0250906,0.028715706,0.016385243,0.85649089,0.488746008,0.750915169,0.042299852,0.506780319,0.02638115,0.364154115,0.025698248,14.07339135,1.689566049,"ATSc17_2,Temperature[K],c_3,getawayHATSIP2_3",constant_exponential,TRUE
95335,4,0.999978215,1.92E-05,0.004246163,0.002680819,0.0023021,0.001793788,0.071589565,0.054434475,0.750690949,0.035583017,0.507433599,0.019519917,0.373867965,0.015916303,13.95744376,0.193236711,"Temperature[K],MoRSEm7_7,getawayHATSIP2_3,getawayHV1_2",none_exponential,TRUE
93391,4,0.846139005,0.025533412,0.399405262,0.035096819,0.286591283,0.022245064,8.709742111,0.872721969,0.750033348,0.070096142,0.50646497,0.07778879,0.376942567,0.043104634,13.66368313,3.193571364,"Temperature[K],MoRSEV27_3,PBFscore_1,RDFc17_4",none_matern32,TRUE
89610,4,0.999490215,0.000767108,0.018331229,0.017862604,0.011567098,0.011520523,0.360292454,0.367920769,0.749906897,0.026036724,0.509313422,0.029822283,0.370454547,0.00926683,12.39138102,0.988081043,"Temperature[K],MATSP11_6,MoRSEV27_3,getawayREn1_7",none_exponential,TRUE
23177,4,0.87279129,0.017823185,0.3633216,0.024886172,0.261032176,0.017910353,8.001643923,0.652734903,0.74989568,0.051262896,0.50823602,0.058556689,0.371141078,0.037280056,14.46924881,4.043764238,"ATSc17_2,Temperature[K],MoRSEV27_3,PBFscore_1",constant_rationalquadratic,TRUE
89310,4,0.967023949,0.002510084,0.185277585,0.010016374,0.11731283,0.006704009,3.663638072,0.309387942,0.749839714,0.015984116,0.509435488,0.004343749,0.377317138,0.019359669,14.2930794,1.171535525,"Temperature[K],MATSEA1_2,getawayHATSIP2_3,getawayHTc_1",pureQuadratic_rationalquadratic,TRUE
95109,4,0.900780406,0.011132998,0.320885051,0.013752628,0.22778744,0.00943676,7.252372743,0.330347231,0.749838636,0.038300744,0.508415085,0.033282415,0.363953581,0.015755028,14.88769598,1.65948912,"Temperature[K],MoRSEm7_7,PEOE_VSA5,getawayHATSIP2_3",constant_matern32,TRUE
23298,4,0.931466695,0.018417744,0.265469914,0.033293978,0.17884998,0.021826129,5.378223668,0.678012511,0.749729555,0.017592429,0.50959443,0.014690698,0.369846186,0.013658244,12.87312795,0.730478433,"ATSc17_2,Temperature[K],MoRSEm7_7,getawayHV3_3",constant_matern32,TRUE
23204,4,0.833278053,0.012955325,0.416349425,0.014012483,0.307568683,0.009210397,9.626291002,0.489764502,0.749684051,0.05693103,0.5070219,0.052454349,0.367795844,0.028916177,14.40871737,2.450581505,"ATSc17_2,Temperature[K],MoRSEV27_3,rho_2",constant_matern52,TRUE
94327,4,0.999848439,0.000245377,0.008708247,0.010944502,0.005035079,0.006438439,0.15225475,0.194543458,0.749604542,0.048941576,0.507536966,0.030016929,0.374835666,0.018468572,13.01579514,1.681303876,"Temperature[K],MoRSEc2_2,getawayHV3_3,getawayREn1_7",constant_exponential,TRUE
93295,4,0.893105606,0.015953429,0.332837839,0.021683249,0.233387187,0.017146119,6.909657162,0.494992009,0.749517492,0.039446953,0.509300713,0.046293872,0.343785759,0.040470597,11.61219946,1.973544825,"Temperature[K],MoRSEV27_3,MoRSEu29_1,getawayREn1_7",none_squaredexponential,TRUE
93375,4,0.915933675,0.011883599,0.29514602,0.017217855,0.207798456,0.012501202,6.367687424,0.326423527,0.749309565,0.079644587,0.504680806,0.066208036,0.360210924,0.039611123,13.08022624,1.49662544,"Temperature[K],MoRSEV27_3,MolWt,getawayHATSc13_3",linear_exponential,TRUE
90839,4,0.985780056,0.006867534,0.118487619,0.030154597,0.067204717,0.017332642,2.036953814,0.531592263,0.749124477,0.045543314,0.508324607,0.02708414,0.377900261,0.028985466,13.88603562,0.835938885,"Temperature[K],MATSP15_4,c_3,getawayHATSIP2_3",pureQuadratic_rationalquadratic,TRUE
95263,4,0.928020513,0.008926992,0.273206464,0.012658775,0.191689821,0.007481618,5.952771067,0.42077595,0.748919625,0.052270519,0.508031952,0.036877937,0.377100331,0.030737312,13.67400187,1.131909885,"Temperature[K],MoRSEm7_7,c_3,getawayHATSIP2_3",none_matern52,TRUE
97365,4,0.948324591,0.019659716,0.22860924,0.042354309,0.141290318,0.026273029,4.153057612,0.802574425,0.748862473,0.052178008,0.508168099,0.041127658,0.348237278,0.030350195,13.55681659,1.873498545,"Temperature[K],MolWt,RDFc17_4,getawayHATSm8_1",none_exponential,TRUE
40485,4,0.974815717,0.008993762,0.160259668,0.027381604,0.105327748,0.017138934,3.373967838,0.510420897,0.748535407,0.048660214,0.508684768,0.03037267,0.367447598,0.029001927,14.19310345,0.654849096,"ATSm6_2,Temperature[K],MoRSEV27_3,getawayHATSIP2_3",constant_exponential,TRUE
40790,4,0.960919262,0.012076907,0.200156583,0.030078099,0.132097092,0.018906273,4.188297391,0.675129783,0.748324223,0.036424833,0.509989719,0.027334111,0.369162228,0.023990613,14.42137202,0.865629093,"ATSm6_2,Temperature[K],PEOE_VSA5,getawayHATSIP2_3",constant_exponential,TRUE
98795,4,0.906632298,0.026493347,0.309700916,0.041597492,0.200071598,0.030562772,5.958714773,1.047759584,0.748220753,0.045783954,0.509424656,0.037119205,0.374546252,0.02647701,13.8350979,1.26569006,"Temperature[K],RDFc14_6,getawayHATSV8_2,getawayHV3_3",constant_matern32,TRUE
97588,4,0.999999775,3.77E-08,0.000482715,3.81E-05,0.000257624,1.64E-05,0.008043159,0.000762963,0.748123652,0.062381472,0.508345801,0.063405194,0.329617749,0.022588006,13.70717454,1.184352231,"Temperature[K],MolWt,getawayHV1_2,getawayREn1_7",none_exponential,TRUE
22923,4,0.855975697,0.017307922,0.386830757,0.025253446,0.275911821,0.018103192,8.19973131,0.713634444,0.747502726,0.032198632,0.511732764,0.039683305,0.368011255,0.022041942,13.0830846,2.365107795,"ATSc17_2,Temperature[K],Ipc,getawayHV3_3",constant_matern32,TRUE
90624,4,0.957719298,0.021624402,0.203447453,0.056934822,0.123944064,0.036167514,3.654028134,1.064543379,0.747389358,0.047347167,0.510150747,0.038608344,0.360544992,0.024991567,13.36606874,1.651918,"Temperature[K],MATSP15_4,MolWt,RDFc17_4",constant_exponential,TRUE
23399,4,0.829718844,0.004536387,0.421007275,0.00620322,0.308640202,0.000781444,9.504968312,0.288851166,0.747345726,0.022241989,0.51222546,0.030522829,0.38181016,0.011543615,13.11575377,0.864808011,"ATSc17_2,Temperature[K],MoRSEu4_7,rho_2",constant_matern32,TRUE
87907,4,0.838720403,0.011836895,0.409723963,0.020801104,0.292911844,0.014238822,8.85212832,0.58886619,0.747134631,0.031101449,0.512359947,0.041873084,0.3753665,0.025550612,13.1068212,0.25068446,"Temperature[K],Ipc,MoRSEV27_3,PBFscore_1",none_matern32,TRUE
98577,4,0.887984779,0.00459961,0.341541863,0.012781542,0.248211646,0.00913671,7.773685379,0.406810915,0.74695243,0.019435855,0.513125727,0.037612928,0.38065186,0.021257321,14.39842977,1.627298689,"Temperature[K],PNSA3_1,getawayHV3_3,rho_2",constant_matern32,TRUE
91834,4,0.961549704,0.013976915,0.198358743,0.039280213,0.130780049,0.026581083,4.080173727,0.878304441,0.746761755,0.069528938,0.508527809,0.050585988,0.367989235,0.031867124,12.59307151,0.260104333,"Temperature[K],MATSm11_1,MoRSEV27_3,getawayREn1_7",none_rationalquadratic,TRUE
23834,4,0.921096946,0.006439326,0.286416125,0.01051376,0.200278214,0.006933394,6.740476402,0.607479041,0.746458697,0.067867567,0.511804763,0.083683639,0.330306701,0.030873205,14.01608348,3.279532351,"ATSc17_2,Temperature[K],rho_1,rho_2",constant_matern32,TRUE
89600,4,0.929057268,0.014359003,0.270565565,0.024386858,0.18370344,0.014414311,5.701882158,0.373022097,0.746443813,0.062559852,0.509540203,0.042547998,0.378719799,0.029239222,13.38085099,0.521163832,"Temperature[K],MATSP11_6,MoRSEV27_3,getawayHATSIP2_3",none_matern32,TRUE
90575,4,0.990004,0.007265387,0.097240729,0.035824361,0.060170191,0.022989444,1.809285087,0.714962769,0.746441697,0.04365522,0.511335595,0.031161992,0.38203929,0.02010462,13.1497937,0.660816283,"Temperature[K],MATSP15_4,MoRSEu4_7,getawayHATSIP2_3",constant_exponential,TRUE
96400,4,0.977716618,0.001719067,0.152278965,0.00759617,0.103667993,0.00593272,3.136424845,0.246999654,0.746441022,0.021640595,0.512729542,0.01447743,0.347821984,0.014586689,12.78478889,1.78436022,"Temperature[K],MoRSEu29_1,getawayREn1_7,rho_2",none_exponential,TRUE
23224,4,0.994475343,0.006307657,0.063123597,0.053391627,0.035789513,0.032390955,1.100456581,1.036100585,0.746404948,0.037094922,0.512476578,0.042071249,0.362619466,0.03112429,14.49727832,2.684415409,"ATSc17_2,Temperature[K],MoRSEc2_2,getawayHATSIP2_3",linear_exponential,TRUE
97342,4,0.984413339,0.009126012,0.121927076,0.041539157,0.070357936,0.022663627,2.004196956,0.634219135,0.746337814,0.057514458,0.510213035,0.042021181,0.358319647,0.023380864,14.02023218,1.383608461,"Temperature[K],MolWt,RDFc14_6,getawayHATSm8_1",pureQuadratic_exponential,TRUE
93165,4,0.930764875,0.00515764,0.268300312,0.00802168,0.185644223,0.00557026,5.690954461,0.125678551,0.746306621,0.026318077,0.512852065,0.026696681,0.364046987,0.018688306,12.41136684,0.944863022,"Temperature[K],MoRSEV27_3,MoRSEc2_2,getawayREn1_7",none_matern32,TRUE
97465,4,0.952451863,0.016217898,0.219857708,0.036175286,0.142648373,0.021431458,4.180428639,0.647583574,0.746282362,0.053203832,0.510680768,0.03890849,0.346314353,0.026904364,14.67576225,0.51909002,"Temperature[K],MolWt,fr_Al_COO,getawayHATSm8_1",constant_exponential,TRUE
95399,4,0.997281693,0.001986321,0.050858698,0.018970773,0.030508233,0.012741633,0.933389191,0.375502407,0.746063094,0.023295675,0.513819832,0.037520945,0.351732086,0.005301708,13.43781098,2.307365685,"Temperature[K],MoRSEm7_7,getawayHTc_1,getawayREn1_7",none_rationalquadratic,TRUE
95366,4,0.994915615,0.001491037,0.072081772,0.009820511,0.04357426,0.00744127,1.344578338,0.223030463,0.74600767,0.041173693,0.512796783,0.045925977,0.349709937,0.005576962,13.24397936,1.395547329,"Temperature[K],MoRSEm7_7,getawayHATSV8_2,getawayREn1_7",none_exponential,TRUE
96489,4,0.976408308,0.002126333,0.156704209,0.009732335,0.101368576,0.006213779,3.089325854,0.256801965,0.745925135,0.045694652,0.512066408,0.044832851,0.370656058,0.028321582,13.02104689,2.432855304,"Temperature[K],MoRSEu4_7,PBFscore_1,getawayREn1_7",linear_exponential,TRUE
22965,4,0.828502711,0.018551936,0.422061018,0.020547434,0.308577508,0.015147235,9.301957255,0.607925763,0.745916275,0.023787899,0.513274452,0.021547526,0.37703505,0.015913449,13.29753207,0.625675914,"ATSc17_2,Temperature[K],MATSEA1_2,getawayHV3_3",constant_matern52,TRUE
23475,4,0.975511723,0.014334266,0.154919916,0.047940503,0.093756704,0.027897932,2.788531518,0.846524177,0.745735553,0.02502935,0.513456032,0.024527111,0.369834597,0.024830428,13.95250529,0.758798398,"ATSc17_2,Temperature[K],PBFscore_1,getawayHV3_3",constant_exponential,TRUE
5021,4,0.990407307,0.004469727,0.097511316,0.024025402,0.056459776,0.012547008,1.664135718,0.382370492,0.745652664,0.022179701,0.513633209,0.021240152,0.353736082,0.008230815,14.06463635,1.928879664,"ATSc11_3,Temperature[K],MolWt,getawayHATSm8_1",none_exponential,TRUE
92733,4,0.984398261,0.011613966,0.117101691,0.058377077,0.06698412,0.034726949,1.956518192,1.014205703,0.745627349,0.042969132,0.512263188,0.032623918,0.372448249,0.024796894,14.1007935,2.300245171,"Temperature[K],MATSm16_6,MolWt,RDFc14_6",none_exponential,TRUE
90634,4,0.970612005,0.014881692,0.170051391,0.045588102,0.098213325,0.027760117,2.948023852,0.835668859,0.74510511,0.067161563,0.510433659,0.046537991,0.3687744,0.037720989,14.26935927,0.532482077,"Temperature[K],MATSP15_4,MolWt,getawayHATSV8_2",none_exponential,TRUE
95759,4,0.883187879,0.02368386,0.347081435,0.031285023,0.258748346,0.025310786,8.161378183,0.619230935,0.745006526,0.04779559,0.512401876,0.030838012,0.377569652,0.019563213,13.47964451,0.553186376,"Temperature[K],MoRSEu23_7,c_3,getawayHATSIP2_3",none_squaredexponential,TRUE
4775,4,0.981360721,0.009591644,0.135948781,0.036252627,0.093281874,0.024877221,2.822109795,0.757549166,0.744803604,0.041062501,0.513353413,0.035071269,0.36829076,0.016371879,12.72610219,0.789260961,"ATSc11_3,Temperature[K],MoRSEV27_3,getawayREn1_7",none_exponential,TRUE
93827,4,0.96441222,0.00518037,0.192321963,0.017142357,0.133171374,0.013660171,4.129313753,0.50613201,0.744328855,0.021888858,0.515719478,0.038995513,0.358414313,0.01251685,13.36125963,2.276941388,"Temperature[K],MoRSEc2_2,MoRSEm7_7,getawayREn1_7",constant_matern52,TRUE
93657,4,0.995714135,0.004719826,0.052740327,0.049108072,0.032730398,0.030717135,1.020579161,0.952442988,0.743891942,0.059298847,0.512566437,0.044781958,0.387683491,0.039142616,14.63292771,1.115001786,"Temperature[K],MoRSEV27_3,getawayHATSIP2_3,k3_2",pureQuadratic_rationalquadratic,TRUE
96454,4,0.976847063,0.010794816,0.151580896,0.036951419,0.092342902,0.021214316,2.733922136,0.614127316,0.743810206,0.058710716,0.512615121,0.038597594,0.372822068,0.026942439,12.33552769,0.661474107,"Temperature[K],MoRSEu4_7,MolWt,getawayHATSV8_2",pureQuadratic_exponential,TRUE
23673,4,0.82802277,0.014442303,0.422807973,0.015036348,0.306864275,0.010275891,9.269772518,0.454209512,0.743639548,0.016368348,0.515844152,0.015559851,0.378747591,0.012408664,13.58969856,0.956628743,"ATSc17_2,Temperature[K],fr_Al_COO,getawayHV3_3",constant_rationalquadratic,TRUE
38110,4,0.999999791,6.55E-08,0.000462997,8.09E-05,0.000233973,2.13E-05,0.007428929,0.000789555,0.742893346,0.016679381,0.517208461,0.034440967,0.319050762,0.010065751,12.37187486,2.309458215,"ATSm6_2,BertzCT,Temperature[K],getawayREn1_7",none_exponential,TRUE
93380,4,0.856760041,0.023792455,0.384960984,0.027375731,0.276309105,0.019435076,8.649422169,0.607710067,0.74274278,0.073444479,0.512345715,0.068971093,0.363027623,0.036174608,13.9282109,2.774190749,"Temperature[K],MoRSEV27_3,MolWt,getawayHV4_2",none_squaredexponential,TRUE
95408,4,0.989384175,0.001828321,0.104782584,0.007416925,0.064261251,0.003665911,2.070752255,0.100628093,0.742731811,0.033112441,0.516949237,0.046031235,0.348956197,0.005100367,13.3576534,1.927044693,"Temperature[K],MoRSEm7_7,getawayHV1_2,getawayREn1_7",constant_rationalquadratic,TRUE
95195,4,0.982203441,0.007596006,0.13346274,0.029106551,0.08126894,0.01784434,2.511530042,0.580437932,0.742708016,0.00867574,0.517350505,0.026671585,0.325484325,0.007191375,12.62250811,2.049330493,"Temperature[K],MoRSEm7_7,RDFc17_4,rho_1",constant_exponential,TRUE
91958,4,0.990366152,0.008319216,0.085137847,0.065926818,0.051511885,0.040150113,1.669694095,1.314262824,0.742509391,0.042970436,0.515276169,0.023998285,0.384785929,0.023588637,13.01586892,0.656851269,"Temperature[K],MATSm11_1,MoRSEu23_7,getawayHATSIP2_3",pureQuadratic_rationalquadratic,TRUE
23140,4,0.96679619,0.013567022,0.182477364,0.038370357,0.106784475,0.021998726,3.148372374,0.647629716,0.741875057,0.020351612,0.517305547,0.003672306,0.360216018,0.013885773,13.98027958,2.341257881,"ATSc17_2,Temperature[K],MATSm16_6,MolWt",constant_exponential,TRUE
23046,4,0.892537072,0.028705315,0.332603838,0.049357527,0.217354237,0.038066759,6.501999733,1.299519288,0.741688689,0.015481243,0.518265669,0.029713666,0.373152203,0.024401342,12.96573092,1.32157902,"ATSc17_2,Temperature[K],MATSP15_4,getawayHV3_3",constant_rationalquadratic,TRUE
97471,4,0.981472052,0.006927249,0.136785005,0.025141282,0.089426329,0.016599982,2.680372576,0.461907545,0.741516858,0.076592387,0.513300595,0.074773772,0.341517628,0.043368972,14.60317447,1.958477726,"Temperature[K],MolWt,fr_Al_COO,getawayREn1_7",constant_exponential,TRUE
93753,4,0.999556728,0.00044341,0.018284548,0.014356193,0.011395893,0.009017473,0.349188602,0.281541966,0.741449699,0.024239885,0.517569517,0.010024824,0.360442538,0.009936221,12.32174067,0.420508733,"Temperature[K],MoRSEV27_3,getawayREn1_7,k_1",constant_exponential,TRUE
4852,4,0.830692799,0.009199082,0.419671189,0.008426544,0.307894471,0.00807235,9.581962366,0.564040733,0.741272725,0.04260844,0.51655868,0.02975885,0.380191013,0.025587809,12.55993585,1.606462545,"ATSc11_3,Temperature[K],MoRSEm7_7,MoRSEu4_7",none_squaredexponential,TRUE
22895,4,0.814021806,0.022127069,0.439600227,0.028912928,0.312899667,0.014349362,9.320351078,0.658750746,0.741228606,0.047477923,0.517090157,0.051700762,0.376968486,0.027332684,12.96791693,1.006623178,"ATSc17_2,Temperature[K],Ipc,MoRSEV27_3",constant_matern32,TRUE
93264,4,0.860701723,0.023083846,0.379714852,0.027356903,0.276995815,0.023018174,8.556634716,0.568513186,0.740822941,0.017961289,0.518500828,0.007480201,0.364631434,0.019879922,12.81848105,0.950853341,"Temperature[K],MoRSEV27_3,MoRSEu23_7,getawayREn1_7",none_ardsquaredexponential,TRUE
96782,4,0.886019145,0.019656441,0.343603983,0.028235962,0.23803533,0.020958351,7.104030729,0.735792086,0.740467773,0.027377931,0.51834217,0.008283641,0.393693032,0.015070589,13.56535737,0.911540854,"Temperature[K],MoRSEu4_7,getawayHATSm8_1,getawayHV3_3",none_matern32,TRUE
23310,4,0.938800612,0.00983214,0.251634003,0.016942214,0.171277814,0.009799554,5.122111359,0.200881736,0.74037554,0.0808864,0.513790838,0.07494112,0.329291719,0.03558741,14.02297218,2.208257373,"ATSc17_2,Temperature[K],MoRSEu23_7,MolWt",constant_matern32,TRUE
40962,4,0.96033921,0.017465898,0.200048755,0.043118357,0.131770925,0.029701429,4.119415687,1.037913848,0.740348538,0.052571039,0.516787937,0.0379767,0.373317688,0.035236313,14.34780397,1.061701428,"ATSm6_2,Temperature[K],fr_Al_COO,getawayHATSIP2_3",constant_exponential,TRUE
4855,4,0.916626991,0.010703932,0.294230301,0.020058737,0.205477651,0.01653218,6.470235209,0.621061166,0.740042581,0.008745697,0.520013883,0.026513497,0.374017452,0.015492432,15.45997821,4.300542542,"ATSc11_3,Temperature[K],MoRSEm7_7,PBFscore_1",constant_rationalquadratic,TRUE
23573,4,0.854389794,0.017422479,0.388887795,0.023015065,0.268135046,0.016116622,8.044355138,0.656743074,0.739842232,0.020163356,0.519466028,0.014636597,0.376782186,0.013951501,13.61746028,0.193788616,"ATSc17_2,Temperature[K],RDFc17_4,getawayHV3_3",constant_matern32,TRUE
23273,4,0.876780018,0.013990843,0.357566922,0.015254195,0.256430292,0.012372654,7.882464894,0.390830631,0.739595887,0.071893848,0.516604436,0.076488395,0.373765644,0.035884502,13.97038186,3.39465836,"ATSc17_2,Temperature[K],MoRSEm20_1,rho_2",constant_matern32,TRUE
23438,4,0.874645609,0.014136179,0.360750467,0.017013925,0.258182702,0.009789075,7.726210105,0.303909418,0.739378701,0.038190061,0.519117567,0.034496221,0.368537173,0.015194384,13.96527261,2.074842298,"ATSc17_2,Temperature[K],MolWt,fr_Al_COO",constant_matern52,TRUE
95833,4,0.876867066,0.016651981,0.357258928,0.019659762,0.259453014,0.015880573,8.160432433,0.544108862,0.739205013,0.032923828,0.519533176,0.02805875,0.374589388,0.020511323,12.96901627,1.496008035,"Temperature[K],MoRSEu23_7,getawayHATSIP2_3,getawayHV4_2",none_squaredexponential,TRUE
87302,4,0.995270569,0.004150287,0.060837485,0.043575505,0.035069127,0.025929195,1.089174273,0.800987702,0.739131907,0.02289127,0.520357252,0.027119349,0.383314063,0.011675629,14.7966126,2.67725046,"Temperature[K],FPSA3_1,PBFscore_1,getawayHV3_3",pureQuadratic_rationalquadratic,TRUE
94621,4,0.992935094,0.003463396,0.084024218,0.021395181,0.051803627,0.013503664,1.577642644,0.463124018,0.739131809,0.086352332,0.516679311,0.094070955,0.345989994,0.034654742,13.37414783,4.004791322,"Temperature[K],MoRSEm20_1,PNSA3_1,rho_2",constant_exponential,TRUE
23276,4,0.951897971,0.004538403,0.22352389,0.007303281,0.145562192,0.007633089,4.353197369,0.174779119,0.738441083,0.023938827,0.520580199,0.009573543,0.384867151,0.010641188,12.92251198,0.509283884,"ATSc17_2,Temperature[K],MoRSEm7_7,MoRSEu4_7",constant_exponential,TRUE
94948,4,0.930542,0.007735821,0.268467577,0.011000505,0.190954542,0.00709355,6.081510925,0.148621143,0.738254209,0.023092205,0.521078002,0.023219784,0.344123786,0.017775104,13.52230682,2.333414265,"Temperature[K],MoRSEm7_7,MoRSEu23_7,getawayREn1_7",linear_squaredexponential,TRUE
23085,4,0.838112775,0.015823092,0.410189308,0.019373933,0.293768549,0.0134163,8.874233275,0.58831582,0.738222848,0.026709165,0.521155082,0.031463908,0.381125654,0.019132753,12.76905799,1.010618887,"ATSc17_2,Temperature[K],MATSc25_1,getawayHV3_3",constant_matern32,TRUE
87893,4,0.941859511,0.015889702,0.244557326,0.033644844,0.159344884,0.019298408,4.708862912,0.574615068,0.738065949,0.065318139,0.518718188,0.068644872,0.366571975,0.043564855,12.84790691,2.247386131,"Temperature[K],Ipc,MATSm16_6,getawayREn1_7",linear_exponential,TRUE
92129,4,0.883910938,0.008207364,0.347419627,0.008914658,0.247474221,0.005256958,8.21137957,0.129209095,0.737893026,0.07181759,0.51738865,0.054371367,0.382325393,0.034151621,14.44617892,0.480349114,"Temperature[K],MATSm11_1,PEOE_VSA5,getawayHATSIP2_3",constant_squaredexponential,TRUE
23824,4,0.866570939,0.028189442,0.371367198,0.042919888,0.265563408,0.02543696,10.12389454,2.26272092,0.73771705,0.033374778,0.522249309,0.051296363,0.362246566,0.021020585,15.33947994,2.85929747,"ATSc17_2,Temperature[K],getawayREn1_7,rho_2",constant_rationalquadratic,TRUE
89042,4,0.981082077,0.004981153,0.139263272,0.016837291,0.092269944,0.01036762,2.765563041,0.261325377,0.73750614,0.071752401,0.517952847,0.067393798,0.346189476,0.040478208,14.74569433,1.813213361,"Temperature[K],MATSEA1_2,MolWt,getawayREn1_7",none_exponential,TRUE
93212,4,0.946149777,0.007859646,0.236198944,0.013662393,0.161335143,0.012748234,5.085840276,0.451126136,0.737380592,0.039575442,0.520730422,0.022691697,0.365232404,0.024850703,13.88680911,0.774759109,"Temperature[K],MoRSEV27_3,MoRSEm7_7,PNSA3_1",pureQuadratic_squaredexponential,TRUE
97466,4,0.918523026,0.021748217,0.289360814,0.035555813,0.194216785,0.021181665,5.991607641,0.713404103,0.737337984,0.07834198,0.517601734,0.079399326,0.343404294,0.041502491,13.1736571,1.551842166,"Temperature[K],MolWt,fr_Al_COO,getawayHTc_1",constant_squaredexponential,TRUE
56695,4,0.993589475,0.004685554,0.075876072,0.037680732,0.044168457,0.021356544,1.581586034,0.794998153,0.737208687,0.038403061,0.521855182,0.043549598,0.352915659,0.01745982,14.35448298,2.750718943,"BertzCT,Temperature[K],MoRSEV27_3,WHIM_P3c_2",constant_exponential,TRUE
23748,4,0.851279635,0.015668326,0.393159284,0.021811004,0.277082286,0.012898994,8.497151669,0.61278642,0.737047473,0.041067137,0.521004987,0.026605772,0.38291608,0.022203801,14.30383272,1.422775315,"ATSc17_2,Temperature[K],getawayHATSV8_2,getawayHV3_3",constant_matern52,TRUE
23550,4,0.895069765,0.018184646,0.329543256,0.025415244,0.217102291,0.015727801,6.456833262,0.567284258,0.736616717,0.022859178,0.522446799,0.005221067,0.369068898,0.00835064,13.18851616,0.870228163,"ATSc17_2,Temperature[K],RDFc14_6,getawayHV3_3",constant_matern32,TRUE
98881,4,0.986505719,0.00763548,0.115437878,0.031159285,0.073894362,0.020023812,2.565050771,0.850106642,0.736457131,0.064887226,0.5214585,0.07359025,0.331610169,0.017760818,13.53494782,2.938318893,"Temperature[K],RDFc14_6,rho_1,rho_2",pureQuadratic_exponential,TRUE
4630,4,0.851858338,0.013680997,0.392418328,0.01779501,0.284731093,0.019457855,8.864725661,0.615638895,0.736230601,0.022453105,0.523418841,0.030483232,0.388541829,0.032668797,13.63758183,2.443909543,"ATSc11_3,Temperature[K],MATSP15_4,rho_2",constant_rationalquadratic,TRUE
95435,4,0.986688229,0.005580748,0.115857754,0.028089794,0.0714224,0.019541822,2.209382909,0.644270647,0.735967508,0.048423584,0.52308127,0.05844311,0.361141313,0.01567098,13.27775085,2.480217882,"Temperature[K],MoRSEm7_7,getawayREn1_7,getawayRmaxP7_2",none_rationalquadratic,TRUE
97299,4,0.978600252,0.009668917,0.145744224,0.034960235,0.09546261,0.024064752,2.882513843,0.685875048,0.73535878,0.080838648,0.518980832,0.075881179,0.348996752,0.049428869,14.77763887,1.848985777,"Temperature[K],MolWt,PEOE_VSA5,getawayREn1_7",constant_exponential,TRUE
5382,4,0.843184312,0.009060895,0.403954857,0.013202998,0.302339956,0.009173467,9.665112513,0.493603092,0.735186921,0.024948491,0.52435648,0.031744594,0.395477585,0.015023706,14.39527661,2.366322478,"ATSc11_3,Temperature[K],getawayHV3_3,rho_2",constant_matern32,TRUE
89392,4,0.909493484,0.012916764,0.306429318,0.021070141,0.214186662,0.014942394,6.652780841,0.581571616,0.735075326,0.038413251,0.523091036,0.020110005,0.375217758,0.014850456,13.57130008,2.111353991,"Temperature[K],MATSEA1_2,getawayHV3_3,getawayREn1_7",pureQuadratic_rationalquadratic,TRUE
40254,4,0.958395325,0.018094293,0.204943239,0.044310598,0.137373057,0.029709203,4.308213664,1.041446222,0.735062825,0.046854758,0.522548927,0.030755483,0.379258276,0.032314364,14.60549282,0.830286573,"ATSm6_2,Temperature[K],MATSEA1_2,getawayHATSIP2_3",none_exponential,TRUE
99818,4,0.988430027,0.002533187,0.109318182,0.011549124,0.062438915,0.007862235,1.900185737,0.195618755,0.734899223,0.05804458,0.521808613,0.043215246,0.384549801,0.036046001,14.50468177,1.402490842,"Temperature[K],c_3,getawayHATSIP2_3,getawayHATSV8_2",pureQuadratic_rationalquadratic,TRUE
88159,4,0.877787697,0.007820383,0.356562587,0.011164916,0.24629083,0.004652545,7.358819073,0.235884405,0.734506281,0.069779051,0.522067424,0.073949629,0.366377326,0.030866435,12.53469549,1.506370978,"Temperature[K],Ipc,MolWt,PBFscore_1",none_matern52,TRUE
