step,temp,press,density,pxx,pyy,pzz,pxy,pxz,pyz,pe,ke,etotal,evdwl,ecoul,epair,ebond,eangle,edihed,eimp,emol,etail,enthalpy,vol
120000,234.38456671542522258,24.474027051583735926,0.85857950189891107939,13.222853409754282694,26.960676864180381784,33.238550880817157918,-74.422540616241519729,-411.85811898291012767,-103.93431531858681183,-1678.5707951310851058,3490.484736663053809,1811.9139415319687032,-2564.6517875529675621,-2525.3183327284496045,-5089.9701202814176213,1120.3277063352152254,1544.7409835236549043,712.54812413549063876,33.782511155971320704,3411.3993251503325155,-80.108620823153330548,1830.098563165143787,50947.507744984672172
121000,230.99131756435278362,-479.09658358765875619,0.85606285616826116591,-1478.9949295848750808,694.18328916253688021,-652.47811034063738589,-130.73897708435498544,-175.05810658369074417,19.882542857022272642,-2180.1701894598591025,3439.9520393293869347,1259.7818498695278322,-2520.0108537890823754,-3148.310658349757432,-5668.3215121388393527,1164.5459590749760537,1560.6942426665234507,730.18550085775325442,32.725620079727839595,3488.1513226789807049,-79.873808533625165751,902.75837774566662119,51097.282760837559181
122000,234.07902857869669333,-411.28359760504980613,0.86518819547929459723,227.18696220020765963,-883.54884235859651653,-577.48891265676047624,371.67784775467953295,500.86042721879164219,573.88055327356767066,-1997.5266702903891201,3485.934623924555126,1488.4079536341660059,-2558.8743549841769891,-2926.5725197578049119,-5485.4468747419823558,1099.1159942900299029,1617.5001237870078512,737.61651995809904747,33.687566416456078855,3487.920204451592781,-80.725236205883135199,1185.1514290271898062,50558.347942377447907
123000,231.21289580972393196,-49.794348218522237914,0.8636827518263880954,-647.20903541756990762,-672.72129230395842114,1170.5472830659623469,-1195.2174021002304016,-406.27460917605691293,-47.497478596661878214,-2000.3258808182235953,3443.2518107020628122,1442.9259298838392169,-2581.9966068796884429,-2909.6049821700485154,-5491.601589049737413,1115.8843214268390511,1617.6090993372015419,725.38991016176601079,32.392377305706943957,3491.2757082315138177,-80.584772784039742533,1406.1464863138364763,50646.473754604608985
124000,236.82036859942971319,-139.01516897698601838,0.85707583318906077618,-505.70950086706409365,741.72257720253026037,-653.0585832664227155,219.56810603958530237,-733.04562705092382657,692.0672861464917105,-1793.4752065549421332,3526.7590076903588852,1733.283801135416752,-2575.55546011006345,-2655.1478539073796128,-5230.703314017444427,1116.3175697822518941,1557.532696852128538,730.86196463078397301,32.515876197337206577,3437.2281074625016117,-79.968323010015907926,1629.811932672636658,51036.890936383199005
125000,236.06750050965459309,503.7643432750724628,0.86132863320991259748,-47.975151305196078511,1486.7532129683800122,72.514968162032374721,27.269193455476482768,156.33570865722208509,77.522056349548691401,-1749.6987346878904646,3515.5472004758021285,1765.8484657879116639,-2580.7956512209229913,-2636.3805896518356349,-5217.1762408727581715,1127.3066058656686437,1537.2254176416809059,766.98198368510645651,35.963498992411658151,3467.4775061848677069,-80.36512487117568071,2138.9593248935043448,50784.896886180104048
126000,231.14773474442208112,-358.70952443250274655,0.85647706468397832857,177.24020873146011468,-606.21843785898170154,-647.15034416998594224,317.00056132542567866,-293.20095041501571131,-125.88171966692010528,-1544.3910579596729349,3442.2814238414939609,1897.8903658818210261,-2540.9109371611448296,-2465.7943738380809009,-5006.7053109992257305,1139.2234839578463834,1573.1991917288858076,717.03434287295340255,32.857234479867202026,3462.3142530395525682,-79.912455709400873616,1630.7087822323421733,51072.571147973343614
127000,232.88156446414819811,-468.12364966053394255,0.85287928042318306154,-894.9640653219687465,-1141.3104490388152499,631.90356537918034974,774.93493242730505699,-630.173301712635066,225.48662280226696453,-1864.216359516322882,3468.1018362410209193,1603.8854767246980373,-2553.1207540943769345,-2787.5477977004479726,-5340.6685517948244524,1144.8833956856099121,1571.6149788977504613,725.88599871317626366,34.067818981965274361,3476.4521922785015704,-79.5767692243239253,1253.7368982951479666,51288.015580558640067
128000,232.92851167958849601,-872.68469495589658891,0.86107757581239241507,-1605.4209798929070985,-1020.2010974739492895,7.5679924991657721023,-1027.5550188566107863,-931.98787773061076223,-335.38485854217663018,-2085.8128222203504265,3468.8009801361145037,1382.9881579157640772,-2567.238750970745059,-2945.9887111739262764,-5513.2274621446704259,1109.5072224744237701,1538.6410455204090795,746.13964559369856033,33.126726335789754785,3427.4146399243209089,-80.34170029393115442,736.44960168042359783,50799.703826232565916
129000,236.78007246202335523,468.77674776897879383,0.85840621973541852974,267.70119668100221588,145.63872472831369009,992.99032189762112921,-728.55853450687664008,725.69792491580494698,242.92807613595232397,-1606.9453755959111731,3526.1589124940992406,1919.2135368981880674,-2551.2305656426356109,-2483.7599996642447877,-5034.9905653068817628,1133.1216670857502322,1550.5956489958919065,715.17080702562202532,29.157066603705672492,3428.0451897109696802,-80.092452960887882796,2267.5930076882045796,50957.792263157578418
130000,235.46578787752579842,674.64331220206929629,0.86365909486718706045,331.77295945058028792,1181.2803277276007066,510.87664942802598489,-607.55829265763793501,778.70238204293593753,-322.34129114589421761,-1727.9690146971449849,3506.5864195347394343,1778.6174048375944494,-2540.5269014438299564,-2700.0221274397272282,-5240.5490288835571846,1182.0554268095140742,1554.828673866679992,741.88048785032174237,33.815425659896490629,3512.5800141864119723,-80.582565502861626783,2276.9407323916711903,50647.861039900868491
131000,233.0265777475261757,141.85762119005798354,0.86050431980781227903,536.98442131888953099,-337.87326577188872534,226.46170802317399762,189.38925860844582871,-486.72186987304439754,-1487.9135957982807668,-1892.723540047745928,3470.2613924751940431,1577.5378524274481151,-2572.6554512892889761,-2694.7703329546366149,-5267.425784243925591,1110.0730984038418683,1503.2401231106871364,730.44976248235923322,30.939260199291190645,3374.7022441961798904,-80.288213403312482797,1682.70472693501506,50833.545882081612945
132000,236.55307099256461356,-96.413891555006131284,0.86141094907311521744,265.3717506799110879,116.52303130151889832,-671.13645664644900535,348.12165691221531461,-376.30999228930272693,431.83886054004665311,-1445.4887189139299153,3522.7783777795084461,2077.2896588655785308,-2545.7510708806134971,-2351.1885824516321009,-4896.9396533322451432,1134.5673531090369579,1559.5034080848895428,726.55991532007078604,30.820257904318204112,3451.450934418315228,-80.372805243533093744,2005.8879552216133106,50780.043914866771956
133000,236.89626416924249952,67.688789444867197176,0.86085336451972327421,1857.8077285471372306,-1433.5807353025422799,-221.16062490999453871,-858.32361541979378217,-356.43963299541576362,-382.79645316224900853,-1751.4719500383089326,3527.8892541554919262,1776.4173041171829937,-2558.717641365183681,-2543.8603388446872486,-5102.5779802098704749,1102.3198938420064223,1537.1000182945208508,683.2817208264857527,28.404397208548857634,3351.1060301715619971,-80.320780556866651523,1826.5783883416740991,50812.934729115127993
134000,236.9840517473271575,486.82740381013485376,0.85887799954202970198,-1070.4917143129041506,1107.8347931116393283,1423.1391326316681898,153.23379280679154135,-545.18132712741896739,56.652244474156752574,-1958.9989577562216709,3529.1965979182114097,1570.1976401619897388,-2554.5791966591104938,-2787.541524194419253,-5342.1207208535288373,1104.3390233511436236,1520.3693207522778721,726.49453215781841209,31.918886836068139701,3383.1217630973078485,-80.13647174954547836,1931.7930324959381778,50929.80125932226656
135000,233.34133354793675608,3.4420596008659178899,0.85758918161319586115,354.3101118602236852,-201.95179117530767599,-142.03214188231822845,968.82500190184862277,-106.50557429334870108,398.51901943565536612,-1854.3656835283834425,3474.948775831979674,1620.5830923035962314,-2536.29778827185919,-2763.3816276132442908,-5299.6794158851034808,1125.3736627700970985,1548.63148867623363,740.18572568754757413,31.122855222841522504,3445.3137323567198109,-80.016220303357115995,1623.1435549318789526,51006.340518891149259
136000,230.69976488921042801,-328.66773262258442401,0.84842644025725499901,-510.74973940359365088,-939.59112479427142262,464.33766633011305203,641.16386472052556655,263.13714525165647728,254.57966447242193908,-1595.4098243884636759,3435.6101998611202362,1840.2003754726565603,-2518.1364099724341941,-2527.5010055445318358,-5045.6374155169660298,1155.7439390018375889,1545.8958419535092617,716.11550768132997291,32.472302491824756032,3450.227591128502354,-79.161302882943189729,1593.0722223587636108,51557.193113190231088
137000,238.53966905247574459,-108.0466122144465686,0.86088640992499765314,106.64936195221903859,242.58042661374216209,-673.3696252092991017,192.3846849258476368,590.19462021497167825,671.33873599566823032,-1904.7270527547768779,3552.3630484051268468,1647.6359956503499689,-2573.153923782595939,-2827.3947584706666021,-5400.5486822532620863,1142.1835859910438558,1587.349727246953762,734.89012066419729763,31.398195596290701559,3495.8216294984854358,-80.323863814544267825,1567.5706373893294767,50810.984258063494053
138000,236.81313917184220941,161.75891590409332821,0.85667037089091990776,-507.31674367532008318,17.365347724423351394,975.2281436631780025,-156.12230211831337101,413.19731278939815411,597.81851378122905771,-1797.0862368079697262,3526.6513461365175317,1729.5651093285478055,-2561.207424378327687,-2693.2467293214631354,-5254.4541536997903677,1160.8174319437468966,1533.7407228736483376,730.06585671479251687,32.743905359633529883,3457.3679168918210962,-79.930491888462213979,1850.0226051107101739,51061.046709469534107
139000,230.51260331661103464,84.931078972543900818,0.85238663744039422365,-763.30997787161311408,-49.660290993423977568,1067.7635057826694265,18.490620608069310293,38.606352067871576139,170.87126302300652014,-2059.4831765008711955,3432.8229659506159805,1373.3397894497447851,-2542.3419939200712179,-2928.6160650384017572,-5470.9580589584729751,1099.1419600351218833,1563.1711434173237194,718.149165744266611,31.012613260889757782,3411.4748824576017796,-79.530803824704989324,1436.9035170377621853,51317.657857744961802
140000,232.71391162215579129,-644.62008674579658418,0.84366412647513833178,307.85806513174264865,-1557.6265607696514053,-684.09176459947923377,-1107.112106138047011,127.2197978036421091,-27.90891697474879507,-1808.408849673922532,3465.6051288245162141,1657.1962791505936821,-2513.0651835908156499,-2712.3215352238712512,-5225.3867188146850822,1157.7922375237371853,1526.8449934360089628,704.28150149194561891,28.059136689071692672,3416.9778691407632323,-78.716961516571529955,1169.7647693112994602,51848.223066491715144
141000,235.15403242827139252,-137.22591778592723699,0.85568084330883864563,-700.42786355368230033,-328.42238542048227146,617.1724956163823208,-709.92091524484067122,-500.22280910718086488,-372.65044165254232666,-1675.9503772981872771,3501.9437177884451557,1825.9933404902578786,-2543.9903346812270684,-2660.1423406561643787,-5204.1326753373914471,1148.1041771066006731,1584.7777619732316907,763.23677483025028323,32.063584129121636579,3528.1822980392043974,-79.838165330826399213,1723.6867329173462622,51120.0947932078343
142000,234.61800711977446099,-566.85534197294214209,0.85393433155705489312,-608.12236690949760032,-1279.0936660707927786,186.65000706146400944,-218.21839940678952985,111.64638362622049783,-962.32363274162662492,-1457.7802750700718661,3493.9611608138416159,2036.1808857437697498,-2533.3855989510416293,-2391.8009004242258015,-4925.1864993752687951,1150.5560111987244909,1549.0561809433565941,737.15306748727948616,30.640964675835999032,3467.4062243051967016,-79.675209369989474339,1612.7065274539738766,51224.648320345972024
143000,230.53697431042118637,-1027.0401342058867158,0.8569118773909539799,-2016.4350244586619283,744.20514548683092926,-1808.8905236458294894,-479.14023474688752913,516.54789206681994074,-564.23930809292244248,-1996.8450177702309247,3433.1859018857917363,1436.3408841155608116,-2555.4859199443312718,-2894.5926194923349613,-5450.0785394366657783,1149.4636395574875678,1527.8308863789475254,745.90582589273230951,30.033169837267401192,3453.233521666435081,-79.953025331893798011,671.74738398526960736,51046.655994386412203
144000,235.94893221660299787,928.92911419742551971,0.85863797646484341097,1367.794650789777279,1267.9916923599998881,151.00099944249981831,-13.17814210701308042,-199.15183547891180638,361.05268319199518601,-1844.5473166857336764,3513.7814663963426938,1669.2341497106090173,-2546.1137635695654353,-2705.6771195472401814,-5251.7908831168060715,1136.8363742303890831,1519.2791294496369119,720.23665659657217475,30.891406154474232437,3407.2435664310723951,-80.114076714913750266,2359.3974008858176603,50944.038141400415043
145000,236.96158103347372048,958.07239359883453744,0.85352630849812805014,749.58886913994376755,2626.9564454830569957,-502.32813382649692358,-437.33154274777706405,249.51344293921084727,-333.6606233964263879,-1837.7167490048498166,3528.8619611935050671,1691.1452121886552504,-2531.2437037288268584,-2798.7092803356040349,-5329.9529840644308933,1162.5708526075509326,1555.6731651903705824,742.759814769940931,31.232402491718840309,3492.2362350595808493,-79.63713932004955609,2407.223924978458399,51249.135951824959193
146000,233.28673323251234706,-776.85060064440767746,0.85253229361277260701,-1160.3917612399129666,61.375008781733292551,-1231.5350494750437065,-267.67827344749269969,-652.39714672319951205,-172.10311187702117763,-1859.7501065282137915,3474.135660999904303,1614.3855544716905115,-2525.4449321369547761,-2775.3559672301180399,-5300.8008993670728159,1149.2135153184085539,1521.2431507058149691,741.81072602082531375,28.783400793810443474,3441.0507928388592518,-79.54439408053778493,1033.0779341921304422,51308.890173898871581
147000,233.04277958103486412,110.30083323599004075,0.85263122821904369086,215.13372447238188556,-477.44664456656897755,593.21541980215840795,403.29587946826472944,697.85499056931860196,633.98066853225998329,-1806.2506395183320365,3470.5026722375969257,1664.2520327192648892,-2535.4850547661740165,-2721.6317963684059578,-5257.1168511345804291,1139.1897483325578833,1570.2733412199299892,712.98133294497483803,28.421789118784893446,3450.8662116162477105,-79.553625042658978828,1746.7791941187251723,51302.936574406434374
148000,232.37371949911997149,-553.44127642280545842,0.84998874502228272121,-1945.8643729901887127,-1425.280765291591706,1710.8213090133654077,25.974100929038300478,-276.16730622576136511,108.47226402113388133,-1895.6777525297661668,3460.5389445205332777,1564.8611919907671108,-2526.976947467168884,-2857.7871123321492632,-5384.7640597993176925,1154.1016549475832562,1555.1858112351294494,749.10952150070465905,30.689319586134562456,3489.0863072695519804,-79.307071655380696029,1149.4887112098581383,51462.429448443028377
149000,234.97991721042967583,174.71188077414348072,0.85304005875358634992,24.040989904216697681,-45.027195252801170966,545.12184767101416583,-18.275162967818143755,-70.858463414934362845,-815.54358601407295737,-1681.7265941992563967,3499.350771850007277,1817.6241776507508803,-2507.0106864781100739,-2719.5849555035974845,-5226.5956419817084679,1172.5082066079419292,1591.6422308121068454,748.0496875780213486,32.668922784381457802,3544.8690477824520713,-79.591770433039457089,1948.2810813062919806,51278.348975303561019
150000,235.79972028009888163,-614.02782776980097879,0.85748994824797220016,-78.933787550011075496,-1326.4771902731872615,-436.6725054862031925,307.90092332245001217,305.72899680877208084,159.27932045719296639,-2020.3696705551162722,3511.5593832865451986,1491.1897127314289264,-2539.962743506937386,-2943.9266465571276967,-5483.8893900640659922,1132.691215519635989,1524.9372580462522819,775.29300199891645207,30.598243944144023487,3463.5197195089490378,-80.006961465928412736,1034.3768068010422212,51012.243247929283825
